event_id,nn_log_eta_b0
648,2.094367203973998
649,2.5582595953079514
650,5.283294750969252
651,1.6107570419699893
652,1.3815313722964846
653,1.5762800569520068
654,2.0117965337286043
655,4.374337916266653
656,3.489977859376562
657,1.7220476747373263
658,2.583975658227459
659,3.8266159391419086
660,4.178220895700107
661,4.687140230402757
662,4.242123076452105
663,3.5638822545078863
664,4.478118466544815
665,4.696148405666748
666,-0.48570669477351536
667,0.32896803199048263
668,4.938948137768008
669,5.565279179483916
670,5.7724620158351065
671,5.207472655551337
672,5.653369139409976
673,5.072130736161042
674,5.072130736161042
675,5.264767819064865
676,0.5082608736608323
677,4.640896478934703
678,4.829843928065818
679,4.95938861423345
680,5.439870633913587
681,5.348926008426871
682,4.70924583945617
683,4.077693224162546
684,5.0583543116311755
685,3.5986820954362946
686,4.691005107125957
687,5.293797447159379
688,4.364778546772419
689,-0.6931161689502575
690,5.167901022798295
691,5.567073528624668
692,5.291501305379898
693,5.766829349610427
694,4.860665511057597
695,3.555582693252226
696,4.700436068390084
697,-0.418224320340435
698,0.7877454973065896
699,-0.09152892312706618
700,5.341288875610049
701,2.2918633884192277
702,1.9065061970557844
703,2.000784004979363
704,3.9495666200987416
705,4.875540749161846
706,5.021060096298673
707,-0.5346534681967492
708,0.3291233464215091
709,-0.5679415190119359
710,1.1460256778670166
711,2.926994495151548
712,2.912777632774361
713,1.2982439076044239
714,1.7304516724740793
715,2.522972217345158
716,3.5350568785190393
717,3.124960999940486
718,3.88948440840597
719,3.204029366757983
720,4.763841107282498
721,3.7851812067345367
722,4.807587578671622
723,5.122354035770652
724,4.776346812258971
725,5.998406038751442
726,5.200170769010308
727,3.3425712669710186
728,4.22214160759483
729,4.485452550626725
730,5.313708079809752
731,4.114875179005548
732,-0.017641799729265717
733,3.078028118819662
734,2.2537539658416836
735,3.3910038232544695
736,3.9348813353333156
737,3.7058074467178184
738,5.244122256169063
739,4.500350449984751
740,4.653463139475003
741,4.479479393010103
742,4.458771217662828
743,3.9831225187784156
744,3.77675758386477
745,2.812064895872081
746,5.567726196613611
747,4.915804081832576
748,4.846321855803536
749,2.8526820922985943
750,4.504400557053911
751,5.6128902261815945
752,4.102848879684046
753,5.2869793276824915
754,4.890337232983976
755,5.19058808564016
756,5.825106436305432
757,4.544858881302087
758,4.663887474807909
759,5.326821647362991
760,-0.10511109750440717
761,5.21480408036311
762,4.984699595124814
763,4.738833545683681
764,5.693487226318814
765,5.0766465791540965
766,3.431496098764895
767,4.938314576523834
768,4.725786584446446
769,3.6992579016243146
770,4.781143481977755
771,3.5539160320179355
772,5.553684746871107
773,3.339138877296581
774,4.325988672567538
775,4.167922272092296
776,5.412215270244358
777,4.4766885267094905
778,5.427893848240489
779,5.210057544035688
780,4.930303172290628
781,4.939994330393935
782,4.559319505061578
783,4.803672532833694
784,5.680460568503633
785,5.3209296459926305
786,5.059280393575724
787,5.555274941068405
788,5.083330300643835
789,2.194216854571082
790,5.038622571855154
791,2.62775914982178
792,5.501934047005531
793,4.817320644167385
794,4.928018733688599
795,1.2339198842757875
796,5.572663272968948
797,3.626731490149741
798,3.5186186199079637
799,5.333103099257796
800,3.1541190568018576
801,4.433306346419744
802,5.224481196867906
803,5.789360643841418
804,4.9503241940245175
805,4.895482746396116
806,4.771574925581579
807,4.33481922127104
808,5.317304263355627
809,5.259373052601656
810,6.17171959729829
811,4.830866382508104
812,4.940433966853206
813,4.796212462720878
814,5.2949205432772075
815,5.310208642490805
816,5.584577064534892
817,1.5786371689250431
818,4.9270253065564535
819,5.27430413070977
820,5.383229487158925
821,3.1243666438781905
822,0.6519323753050146
823,4.975013531653621
824,5.162686692458896
825,4.16990438216499
826,4.234500834889952
827,4.484123472530228
828,5.223430783737939
829,5.310515714160962
830,5.008972158998269
831,4.392887246293975
832,1.947475338431516
833,5.334531788535601
834,5.113170948195347
835,4.712408344094495
836,5.225513548818337
837,5.60048935077695
838,5.5790575331855825
839,5.617361464394837
840,4.187220331059029
841,5.226802436119961
842,5.40128404967203
843,5.547511876201659
844,4.144184946384106
845,3.3757191667122393
846,3.710561683648802
847,5.959894863599599
848,5.415790179348879
849,4.289430806334819
850,6.202387880124734
851,5.43271604884387
852,5.991148213675785
853,6.047149312216927
854,3.8968695895694414
855,3.8694190142905365
856,5.5608237320900615
857,5.58092564164825
858,-0.11659897354753229
859,6.04720420232547
860,6.0475588017756845
861,4.25533439631714
862,5.073206362598235
863,5.3063382108802575
864,5.378967921938505
865,5.002324032994883
866,5.2335074799132535
867,4.83874968601155
868,3.1781659261875235
869,5.638162678689437
870,5.325773465658778
871,5.1439861526471615
872,4.5529781142772485
873,5.293755798850464
874,2.9083114473443326
875,2.8348936228815056
876,5.1611836676504055
877,-0.2878492995734758
878,3.9797808576429157
879,4.455956987183404
880,4.513197541873782
881,3.72635738381464
882,4.684263002104528
883,5.492375794911961
884,4.386851122226275
885,2.854683216741563
886,4.41607721954752
887,2.8610590053059637
888,3.097496988895556
